sentence|category
Diese Eier sind alle nicht frisch.|1
Diese Eichen sind über hundert Jahre alt.|1
Diese durchsichtige Flüssigkeit enthält eine Art Gift.|1
Diese Bücher sind teuer.|1
Diese Bücher gehören meiner Schwester.|1
Diese Brücke ist aus Stein.|1
Diese Briefe sind hauptsächlich von meiner Mutter.|1
Diese Bowlingkugel ist mir zu schwer.|1
Diese Bilder sind von ihm gemalt worden.|1
Diese Balken werden das Gewicht des Daches nicht tragen können.|2
Diese Aufgabe ist das Sahnehäubchen auf meinem Kuchen.|1
Diese Arznei wird dir guttun.|1
Diese Armbanduhr ist doppelt so teuer wie jene.|1
Diese Arbeit wird gut bezahlt.|1
Diese Arbeit ist gut bezahlt.|1
Diese Apfelsinen sind sehr sauer.|1
Diese Antwort gefällt mir.|1
Diese alte Brücke ist alles andere als sicher.|1
Die Schweiz verschärfte ihre Einwanderungspolitik.|1
Die Schweine sind nicht im Stall.|1
Die Schweine sind nicht im Stall.|1
Die Schwächsten sind der Maßstab für die Gerechtigkeit.|1
Die Schüler konnten die Ferien kaum erwarten.|1
Die Schüler haben Zugriff auf diese Computer.|1
Die Schuhe, die ich gerade trage, passen nicht sehr gut.|2
Die schöne französische Sprache ist verloren.|1
Die Schnabeltiere leben im Osten Österreichs.|1
Die Schlösser sind ausgewechselt worden.|1
Die Schlafzimmer befinden sich im Obergeschoss und das Wohnzimmer im Erdgeschoss.|2
Die Schauspielerin lernt ihre Rolle.|1
Die Schachtel ist leer. Dort ist nichts drin.|1
Die Satellitenschüssel funktioniert nicht mehr.|1
Die Sache ist sowieso vorbei, also gibt es keinen Grund, nochmal darüber zu reden.|2
Die rotweiße Flagge flatterte im Wind.|1
Die Rosen dort sind nicht so schön wie die hier.|2
Die Römer sind berühmt für ihre Aquädukte.|1
Die Rochade mag ich nicht.|1
Die Rettungsschwimmer sind zu unserem Schutze hier.|1
Die Reise nach China war anstrengend, deshalb bin ich ziemlich müde.|2
Die Region brüstet sich mit den schönsten Frauen des Landes.|2
Die Regierung sollte mehr Geld in Landwirtschaft investieren.|1
Die Regierung sollte gezielte Maßnahmen zum Abbau der Arbeitslosigkeit ergreifen.|2
Die Regenzeit hat angefangen.|1
Die Regeln macht nicht Tom.|1
Die Raupe verwandelte sich in einen wunderschönen Schmetterling.|1
Die Raupen des Prozessionsspinners können Ausschlag und Atemprobleme hervorrufen.|2
Die Räuber kamen hinter den Bäumen hervor und überfielen ihn.|2
Die Räuber kamen hinter den Bäumen hervor und überfielen ihn.|2
Die Rate der Waffenbesitzer in den U.S.A. ist die höchste der Welt.|2
Die Rache des Himmels ist langsam, aber sicher.|1
Die Qualität ihrer Produkte hat mit den Jahren abgenommen.|2
Die Psychoanalyse verhält sich zur Psychologie so wie die Alchimie zur Chemie.|2
Die Preise fossiler Brennstoffe gingen durch die Decke.|1
Die Polizisten verlangten höhere Löhne.|1
Die Polizisten spielten auf der Polizeistation Schach.|1
Die Polizisten setzten gegen die protestierenden Schüler Tränengas ein.|2
Die Polizisten nahmen die Waffen herunter.|1
Die Polizei überzeugte sie, nicht von der Brücke zu springen.|2
Die Polizei sucht ihn noch.|1
Die Polizei nahm von Tom Fingerabdrücke.|1
Die Polizei ließ Tom nicht mit Maria sprechen.|1
Die Polizei hat Straßensperren eingerichtet.|1
Die Polizei glaubte ihre Geschichte nicht.|1
Die Polizei glaubt, dass Tom Marie vergiftet haben könnte.|2
Die Polizei geht davon aus, dass die Fabrik von einem verärgerten früheren Angestellten in Brand gesteckt wurde.|2
Die Polizei fasste den Dieb.|1
Die Polizei fand Toms Leiche auf dem Küchenboden.|1
Die Polizei bat Tom um eine Beschreibung der Kleidung des Einbrechers.|2
Die platzieren sich in der Nähe von anderen großen Firmen.|2
Die Pizza wurde in einem Holzofen gebacken.|1
Die Pizza war teuer.|1
Die Phantasie allein ist die Grenze.|1
Die Pflaumen waren reif.|1
Die Passagiere schliefen in ihren Kabinen, als das Schiff mit einem riesigen Eisberg kollidierte.|2
Die Pandemie ist eine Gesundheitskrise, wie sie nur einmal in hundert Jahren vorkommt und deren Folgen noch in Jahrzehnten zu spüren sein werden“, sagte Tedros.|3
Die Pandemie hat bewiesen, dass eine Gesundheitskrise nicht nur eine Gesundheitskrise, sondern auch eine gesellschaftliche, wirtschaftliche, politische und humanitäre Krise ist.|3
Die Olympischen Spiele an einem Ort mit hoher Luftverschmutzung zu veranstalten, ist ein großes Risiko für die Athleten.|2
Dienstliche Angelegenheiten sind niemals dringend.|1
Dienstags arbeite ich als Koch.|1
Dienstags arbeite ich als Köchin.|1
Die Niederlage verletzte ihren Stolz.|1
Die neue Theorie ist für gewöhnliche Leute zu abstrakt.|2
Die neuen Nachbarn sind angekommen.|1
Die neue Maschine brachte viel Geld ein.|1
Die Namen sind alphabetisch geordnet.|1
Die Nacht war so schwarz, fast so schwarz wie ihr Herz.|2
Die Nacht ist meine liebste Tageszeit.|1
Die nächsten sieben Jahre bin ich in Marokko.|1
Die nächsten Marsfahrzeuge der NASA, Spirit“ (Geist) und Opportunity“ (Gelegenheit), waren jedes so groß wie ein Golfmobil.|2
Die nächste Haltestelle ist Aquincum.|1
Die Nachricht traf mich wie ein Blitz aus heiterem Himmel.|2
Die Nachricht ist von großer Bedeutung.|1
Die Nachricht erhöhte seine Angst.|1
Die Nachrichten überraschten ihn.|1
Die Nachbarn sollen nichts davon wissen.|1
Die Nachbarin ist gerade zurückgekommen.|1
Die Mutter von Alex fiel kurz vor dem Fall der Berliner Mauer ins Koma.|2
Die Mutter unseres Kollegen starb.|1
Die Mutter meiner Mutter ist meine Großmutter mütterlicherseits.|1
Die müssen sehr arm sein.|1
Die müssen reich gewesen sein.|1
Die Möbelpacker haben nichts kaputtgemacht.|1
Die Milch riecht ranzig.|1
Die mexikanische Regierung kapitulierte.|1
Die Methode, die Tom vorgeschlagen hat, könnte funktionieren.|1
Die Menschen verhungerten beinahe während des schrecklichen Winters.|1
Die Menschen in jener alten Zeit hatten Überzeugungen, wir Neueren haben nur Meinungen, und es gehört etwas mehr als eine bloße Meinung dazu, um so einen gotischen Dom aufzurichten.|3
Die Menge erhob sich begeistert von den Plätzen.|1
Die Menge brach in laute Jubelrufe aus.|1
Die meisten Unfälle ereignen sich in der Nähe des eigenen Zuhauses.|2
Die meisten Reiter, denen es ernst ist, besitzen einen eigenen Sattel.|2
Die meisten meiner Freunde sind hier aufgewachsen.|1
Die meisten meiner Cousins leben in Madrid.|1
Die meisten machen es anders.|1
Die meisten machen das nicht so.|1
Die meisten Leute werden sich weigern, zuzugeben, dass sie einen Fehler gemacht haben.|2
Die meisten Jungs mögen Baseball.|1
Die meisten ihrer Freunde sind Jungen.|1
Die meisten Finnen sind zu Chinesen sehr freundlich.|1
Die meisten finden das langweilig.|1
Die meisten dieser Bücher habe ich schon gelesen.|1
Die meisten, die ich kenne, schwimmen gern.|1
Die meisten Ausländer werden den Gebrauch der deutschen Modalpartikeln nie völlig beherrschen.|2
Die meisten Amerikaner waren dafür.|1
Die meisten Amerikaner waren dafür.|1
Die meisten Amerikaner befürworteten die Entscheidung.|1
Die Medizin hatte eine wundervolle Wirkung auf ihn.|1
Die Matrosen sind an Deck.|1
Die Maschine generierte riesige Mengen an Elektrizität.|1
Die Männer da sprechen Französisch.|1
Die Männer da sind nicht alle Ärzte.|1
Die Mandantin sprach mit ihrem Anwalt.|1
Die Mafia wird auch als die Cosa Nostra“ bezeichnet.|2
Die Mädchen waren nicht schüchtern.|1
Die Mädchen, mit denen du gesprochen hast, waren früher mal Schülerinnen von mir.|2
Die Mädchen, mit denen du gesprochen hast, sind meine Schülerinnen.|2
Die Mädchen lieben Tom.|1
Die Mädchen lachten Tom aus.|1
Die Luftkissen funktionierten nicht.|1
Die Luft ist sehr trocken.|1
Die Luft in diesem Zimmer ist verbraucht.|1
Die Luft besteht zum größten Teil aus Stickstoff und Sauerstoff.|2
Die Luft besteht hauptsächlich aus Sauerstoff und Stickstoff.|1
Die Lohnkürzungen kamen bei der Belegschaft nicht gut an.|2
Die Liebe sieht nicht nach Hautfarbe, Entfernung und Alter.|2
Die Liebe siegt immer.|1
Die Liebe ist vorbei, wenn man vergessen hat, wie es ist, zu vermissen.|2
Die Liebe ist ein vorübergehender Wahnsinn, welcher heilbar ist durch die Ehe.|2
Die Liebe des Lebens wird unerwartet vor einem stehen.|2
Die Leute wissen, worüber sie reden.|1
Die Leute überschütteten den Helden mit Worten des Lobes.|2
Die Leute standen auf und begannen zu singen.|1
Die Leute sagen, dass er der reichste Mann der Stadt ist.|2
Die Leute im Dorf erkrankten einer nach dem anderen.|2
Die Letzte, der ich ein Geheimnis anvertrauen würde, ist Maria.|2
Die Leiter wird an die Wand gestellt.|1
Die Leiter wird an die Wand gestellt.|1
Die Leichenstarre hat noch nicht eingesetzt.|1
Die Lehrerin zeigte mit dem Finger auf mich und gebot mir, ihr zu folgen.|2
Die Legende kam aus alten Zeiten in diesen Bezirk.|2
Die Lebensqualität in München ist sehr hoch.|1
Die Lava zerstört alles, was sich ihr in den Weg stellt.|2
Die Lava vernichtete alles, was sich ihr entgegenstellte.|1
Die Landschaften sind einfach fantastisch .|1
Die Läden sind kurz vor Weihnachten brechend voll.|1
Die Kutte macht nicht den Mönch.|1
Die Künstlerin malt ein Bild.|1
Die Kronjuwelen werden hinter Schloss und Riegel aufbewahrt.|1
Die Kritikerin verriss das Buch.|1
Die Kriminalitätsrate in Kanada sinkt.|1
Die Kreuzung, wo der Unfall geschah, ist hier in der Nähe.|2
Die Krawatte sieht genauso aus wie die, die Tom trägt.|2
Die Krähe flog weg.|1
Die Konstruktion ist nicht stark genug, um ein solches Gewicht zu tragen.|2
Die können sich keinen Urlaub leisten.|1
Die Kommentarspalten sind ein Mikrokosmos der stattfindenden kulturellen Debatte.|2
Die kleineren den Jupiter umkreisenden Planeten erinnerten ihn an die Leibwachen, die den König begleiteten, wenn er sich im Freien bewegte, und Kepler nannte sie Satelliten.|3
Die Kleidung ist längst nicht so wichtig wie der Mensch, der sie trägt.|2
Die Kirschenzeit ist von Juni bis Juli.|1
Die Kirchenglocken läuten zur Mittagszeit.|1
Die Kirchenglocken läuten zur Mittagszeit.|1
Die Kirche ist für die Hochzeit mit Blumen geschmückt.|2
Die Kinder werden so schnell erwachsen.|1
Die Kinder spielen im Sand.|1
Die Kinder spielen im Park.|1
Die Kinder spielen im Park.|1
Die Kinder spielen auf der Straße Fußball.|1
Die Kinder sind müde.|1
Die Kinder sind müde.|1
Die Kinder saßen vor Tom auf dem Boden.|1
Die Kinder sangen: “Rain, rain, go away. Come again another day”, das heißt auf deutsch: Regen, Regen, fort mit dir! Andern Tags sei wieder hier.“|3
Die Kinder sangen händchenhaltend.|1
Die Kinder rannten zum Spielplatz.|1
Die Kinder machten Skulpturen aus Draht.|1
Die Kinder liefen treppauf und treppab.|1
Die Kinder haben sich auf dem Campingplatz verlaufen.|1
Die Kinder fahren mit ihren Fahrrädern.|1
Die Kinder fahren Karussell.|1
Die Kinder fahren Karussell.|1
Die Kinder bekamen Geschenke.|1
Die Kinder bekamen Geschenke.|1
Die Kiefer ist ein harzreicher Baum.|1
Die Kette, die du mir vor zehn Jahren geschenkt hast, liegt mir bis heute sehr am Herzen.|2
Die Kerze brannte die ganze Nacht.|1
Die Katze war unbeeindruckt.|1
Die Katze versucht, auf den Baum zu klettern.|1
Die Katze trinkt Milch.|1
Die Katze sprang ihm auf die Schulter.|1
Die Katze spielt mit dem Hund.|1
Die Katze sonnte sich.|1
Die Katzen sind von dieser letzten Wendung der Ereignisse fasziniert.|2
Die Katze kam, um zu schmusen.|1
Die Katze ist nicht tot.|1
Die Karten waren vom Beginn des Spiels an gegen sie.|2
Die kann man nicht in einem Geschäft kaufen.|1
Die Kanadier bekommen immer weniger Kinder.|1
Die Kälte scheint Tom überhaupt nichts auszumachen.|1
Die Kabylen sind Berber.|1
Die Kabylei liegt in Nordafrika.|1
Die Jungs wollen nur Spaß haben.|1
Die Jungferninseln sind ein Archipel im Atlantik.|1
Die Jungen lachten Tom aus.|1
Die Jugend ist der Frühling des Lebens, aber es gibt auch verregnete Frühlinge.|2
Diejenigen, die keine Ahnung haben, glauben, sie wüssten alles, wohingegen diejenigen, die Ahnung haben, glauben, sie wüssten nichts.|2
Diejenigen, die Angst haben, Fehler zu machen, haben weniger Lernfähigkeit.|2
Diejenige, die verliert, muss den Abwasch machen.|1
Die Jahrhundertflut diese Woche in Australien hatte auch eine unerwartete Folge, denn es wurden massenweise Spinnen, darunter auch eine der tödlichsten Arten der Welt, aus ihrem eigentlichen Lebensraum in die Häuser und Gärten getrieben.|3
Die Jacksons gehen mit uns.|1
Die in Neusüdwales beheimateten Trichternetzspinnen werden zu den tödlichsten der Welt gezählt.|2
Die Hundehütte ist draußen.|1
Die Hügel sind in Sonnenlicht getaucht.|1
Die Holzkiste war aufgebrochen worden.|1
Die Höhlenbewohner sagten Brücke, als einer von ihnen einen Fluss überquerte und auf dem Stamm eines hohen Baumes ging, der zufällig dort gefallen war. Leider kennt jedoch niemand dieses Wort.|3
Die Höhle ist einfach zu erreichen.|1
Die Hintertür war weit geöffnet.|1
Die Hexe verwandelte den Prinzen in einen Frosch.|1
Die Hälfte der Studenten fehlt.|1
Die haben nur gespielt.|1
Die haben nur gespielt.|1
Die haben mich vergessen.|1
Die haben eine orange Katze.|1
Die haben eine orangefarbene Katze.|1
Die haben drei Kinder: zwei Jungen und ein Mädchen.|2
Die haben diese Teetasse von einer Japanreise mitgebracht.|1
Die guten alten Tage sind vergangen und kehren nie zurück.|2
Die gute Nachricht ist: Wir haben eine Pizzaparty. Die schlechte: Es gibt nur Ananaspizza.|2
Die Gründerväter haben eine große Leistung vollbracht; das heißt aber nicht, dass alles, was sie sagten oder taten, auch richtig war.|3
Die Großmutter schloss die knarrende Gartentür.|1
Die großbusige Blondine da ist dumm wie Bohnenstroh.|1
Die griechischen Banken werden möglicherweise bald kein Geld mehr haben.|2
Die glauben mir nicht!|1
Die Gewinnchance dieser Mannschaft ist praktisch Null.|1
Die Gewinnchance dieser Mannschaft ist praktisch Null.|1
Die Gewerkschaft war maßvoll in ihren Lohnforderungen.|1
Die Geschichte war wahr.|1
Die Geschichte hört sich vielleicht merkwürdig an, aber sie ist wahr.|2
Die Geschichte hielt sich und ging von Person zu Person.|2
Die Geschichte handelt von einer Katze.|1
Die Geschichte erwies sich als Ente.|1
Die Geschäfte öffnen um neun.|1
Die gesamte Entwicklung der Erde und des Lebens auf der Erde ist so eng mit dem Mond verzahnt, dass wir ihm wirklich schon fast magische Kräfte zuordnen können.|3
Die geretteten Flüchtlinge sehnten sich nach Freiheit.|1
Die Geräusche gehen mir auf die Nerven.|1
Die Gelegenheit, Leben zu retten, wird bald vertan sein.|2
Die Gegend ist nie besiedelt gewesen.|1
Die Gefühle überwältigten Tom.|1
Die gefällt mir nicht. Zeig mir eine andere.|1
Die Garnison wurde zum Aufgeben gezwungen.|1
Die Garde stirbt, aber sie ergibt sich nicht.|1
Die ganze Welt sieht zu.|1
Die ganze Nachbarschaft schloss sich zur Reinigung des Parks zusammen.|2
Die ganze Familie ist wieder zusammen.|1
Die Gänse fliegen nach Süden.|1
Die Fuchsfährte führt zu einem Bau.|1
Die Frucht ist gelb.|1
Die Freude war unbeschreiblich groß, als Tom aus der politischen Gefangenschaft entlassen wurde.|2
Die Frau hat fünf Kinder.|1
Die Franzosen sind schon seit einer Woche da.|1
Die Franzosen essen gerne Froschschenkel.|1
Die Frage überraschte mich ein wenig.|1
Die Frage ist, wer entscheidet, was getan werden muss.|2
Die Frage ist, was das bedeutet.|1
Die Frage ist, ob man Tom vertrauen kann.|1
Die Flut lässt den Strandspaziergängern normalerweise nur einen schmalen Streifen Sand, auf welchem sie gehen können, ohne sich nasse Füße zu holen.|3
Die Flüchtlinge sind knapp dem Tode entronnen.|1
Die Flüchtlinge kämpften gegen den Hunger.|1
Die Flaschen waren mit Korken verschlossen.|1
Die Flasche ist aus Glas.|1
Die Fische beißen heute nicht.|1
Die Finanzkrise hat alle Bereiche der Wirtschaft in Mitleidenschaft gezogen.|2
Die Finanzkrise hat alle Bereiche der Wirtschaft in Mitleidenschaft gezogen.|2
Die Finanzbranche sitzt in Frankfurt.|1
Die Fenster hier sind nicht geputzt.|1
Die Feier war schön, bis Tom kam.|1
Die Feier ging nicht lange.|1
Die Fastenzeit ist für Katholiken wichtig.|1
Die Fastenzeit ist für Katholiken wichtig.|1
Die Farben der Flagge haben auch eine Bedeutung.|1
Die Farbe auf dem Stuhl, auf dem du sitzt, ist noch feucht.|2
Die Fahrstuhltür öffnete sich, und wir stiegen aus.|1
Die Fahrgäste blieben ruhig.|1
Die Fahrerei geht mir auf die Nerven.|1
Die Fahrerei geht mir auf den Geist.|1
Die etruskische Sprache und Kultur verschwanden während des ersten vorchristlichen Jahrhunderts schlagartig.|2
Die ersten Schritte sind immer die schwersten.|1
Die ersten Schachspieler, die ich bewundern lernte, waren Capablanca, Aljechin, Botwinnik, Tal, Fischer und Mecking.|2
Die Erklärung war nicht schwer zu verstehen.|1
Die Ergebnisse unserer Meinungsumfrage erlauben einige interessante Schlussfolgerungen.|1
Die erfolgreiche Tournee begründete ihren Ruhm als Sängerin.|1
Die Erdoberfläche ist zu siebzig Prozent von Wasser bedeckt.|2
Die Erde dreht sich um die Sonne.|1
Die Entscheidung liegt ganz bei dir.|1
Die Enten fingen an, mit den Flügeln zu schlagen.|2
Die einzige Möglichkeit etwas vom Leben zu haben ist, sich mit aller Macht hineinzustürzen.|2
Die Einrichtung in seinem Büro ist sehr modern.|1
Die Einfachheit im Aufbau zieht die Anwender an.|1
Die einfachen Lösungen sind immer die schönsten.|1
Die Ehe ist heilig.|1
Die Dummen halten sich für klug, und die Klugen halten sich für dumm.|2
Die drei Schwestern sehen einander sehr ähnlich.|1
Die drei Mädchen kicherten.|1
Die Dingos stammen von südasiatischen Wölfen ab.|1
Die Dinge werden immer schlimmer.|1
Die Deutschlehrerin sah wie eine Deutsche aus.|1
Die da verkaufen Schuhe.|1
Die Datei ist zu groß zum Herunterladen.|1
Die Dame hat die Fähigkeit, sich so viel zu bewegen, als wäre sie ein Turm, dh über Reihen und Spalten, als wäre sie ein Läufer, dh über Diagonalen.|3
Die Dachziegel sind rot.|1
Die Clubmitglieder versammelten sich im Konferenzraum.|1
Die Chancen stehen günstig für ihn.|1
Die Briten erkletterten den Hügel.|1
Die Brigach und die Breg bringen die Donau zuweg.|2
Die brauche ich wohl nicht mehr.|1
Die brasilianische Fußballmannschaft spielt fast nie in Brasilien.|1
Die Box ist total schmutzig.|1
Die Börse ist mir Wurst.|1
Die Blumen da sind sehr schön.|1
Die Blätter werden schon gelb.|1
Die Birne ist sehr schmackhaft.|1
Die Beziehung dürfte irreparabel sein.|1
Die Beweise überzeugten uns von seiner Unschuld.|1
Die Bevölkerung von Schweden befindet sich im Wachstum.|1
Die Bettler auf der Straße sagen: Hast du einen Euro übrig?|2
Die Betrüger verlangten noch mehr Geld.|1
Die Besucher der Galerie verursachten viel Lärm.|1
Die besten Kuchen, die ich jemals gegessen habe, sind die, welche meine Mutter gebacken hat.|2
Die Besatzung tat das Nötige.|1
Die Berliner Mauer teilte Berlin in zwei Teile.|1
Diebe plünderten das Museum.|1
Die beiden Männer wurden wegen rücksichtslosen Fahrens verhaftet.|1
Die beiden Länder haben keine diplomatischen Beziehungen.|1
